X,Y,OBJECTID,Name,Descr,TimeWhen,Extrude,AltMode,Symbology,Labeling,Class
-85.7284500002673,44.8336900000935,2678,September 2013,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 42056: Possible activity at a cabin outside Traverse City</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp",2013-09-02 12:00:00,1,RelativeToGround, , ,B
-85.6799999999,43.2199999997003,2679,September 2013,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 42226: Multiple interactions involving a possible road crossing, vocalizations and paralleling experienced by a hun",2013-11-15 12:00:00,1,RelativeToGround, , ,B
-87.3260000000999,45.7824700003903,2680,October 2005,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 43145: Possible sighting by a motorist avoiding deer west of Escanaba</b><br></br><a href=""http://www.bfro.net/gdb/",2005-10-22 12:00:00,1,RelativeToGround, , ,B
-85.9222000003297,44.2553300000795,2681,April 2012,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 43519: Night fishermen startled while in their boat at Tippy Dam Campground</b><br></br><a href=""http://www.bfro.ne",2012-04-05 12:00:00,1,RelativeToGround, , ,B
-84.2103499995528,45.2203900001984,2682,November 2012,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 43889: Hunter has unnerving experience at Bear Den Lake NE of Gaylord</b><br></br><a href=""http://www.bfro.net/gdb/",2012-03-15 12:00:00,1,RelativeToGround, , ,B
-87.0937800003467,45.7402300004142,2683,July 2001,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 44387: Possible early evening sighting at a cemetery outside Escanaba</b><br></br><a href=""http://www.bfro.net/gdb/",2001-07-16 12:00:00,1,RelativeToGround, , ,B
-89.4999999999999,46.2500000002998,2684,July 2012,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 44437: Possible daytime road crossing within the Sylvania Wilderness Area</b><br></br><a href=""http://www.bfro.net/",2012-07-15 12:00:00,1,RelativeToGround, , ,B
-84.5309799997272,42.2090100003113,2685,2000,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 45976: Trucker recounts possible early morning experience while making a delivery outside Spring Arbor</b><br></br>",2000-09-01 12:00:00,1,RelativeToGround, , ,B
-92.4997899996088,46.6930299999346,2686,September 1977,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 9796: Man recalls multiple witness incident as a teenager camping south of Cloquet</b><br></br><a href=""http://www.",1977-09-03 12:00:00,1,RelativeToGround, , ,B
-95.0168000002198,47.8763999995604,2687,February 2005,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 10620: Footprints found in the snow in Red Lake.</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classifi",2005-02-06 12:00:00,1,RelativeToGround, , ,B
-94.5737499996627,47.4913999996103,2688,November 1983,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 14493: Teen has a daylight encounter while hunting near Big Lake, Bemidji</b><br></br><a href=""http://www.bfro.net/",1983-11-23 12:00:00,1,RelativeToGround, , ,B
-94.1210999997651,47.3303999998601,2689,June 2006,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 14942: County workers find possible footprints near Bena</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#",2006-06-06 12:00:00,1,RelativeToGround, , ,B
-93.9136999997551,47.3230000003498,2690,June 2006,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 17545: Possible nighttime sighting by motorist near Ball Club</b><br></br><a href=""http://www.bfro.net/gdb/classify",2006-06-20 12:00:00,1,RelativeToGround, , ,B
-92.8352100001413,46.3724999998752,2691,February 2007,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 17900: Possible daylight sighting by motorist on a gravel road south of Sturgeon Lake</b><br></br><a href=""http://w",2007-02-23 12:00:00,1,RelativeToGround, , ,B
-90.5891500001723,48.060700000005,2692,March 2007,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 18221: Snowmobilers find several sets of large tracks on the Gun Flint Trail (w/photos)</b><br></br><a href=""http:/",2007-03-11 12:00:00,1,RelativeToGround, , ,B
-92.8430900002033,46.3666000002898,2693,June 2007,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 19655: Possible vocalizations south of Sturgeon Lake.</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#cla",2007-06-10 12:00:00,1,RelativeToGround, , ,B
-96.2842500002373,48.5257899998087,2694,November 1978,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 23367: Hunter has a close but brief encounter in a hazelnut bog near Middle River</b><br></br><a href=""http://www.b",1978-11-04 12:00:00,1,RelativeToGround, , ,B
-94.8375499997327,47.1588999997352,2695,June 2008,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 24089: Witness hears loud screams and foot steps while camping near Laporte</b><br></br><a href=""http://www.bfro.ne",2008-06-21 12:00:00,1,RelativeToGround, , ,B
-94.8016200002627,46.6719700000156,2696,August 2008,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 24426: Local people record strange primate vocalizations in remote woods north of Nimrod (w/ recordings)</b><br></b",2008-08-11 12:00:00,1,RelativeToGround, , ,B
-94.8706900000435,45.9560199997233,2697,April 1989,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 24794: Man tells of a possible nighttime encounter while burning garbage near Long Prairie</b><br></br><a href=""htt",1989-04-22 12:00:00,1,RelativeToGround, , ,B
-92.8861799998071,46.0236099996018,2698,June 2004,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 27028: A man is woken by a whoop near his home and a few months later sees an upright creature run past his barn</b",2004-06-01 12:00:00,1,RelativeToGround, , ,B
-92.6348999997352,47.5159100003463,2699,October 2009,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 27676: Possible brief sighting by a motorist outside Mountain Iron</b><br></br><a href=""http://www.bfro.net/gdb/cla",2009-10-18 12:00:00,1,RelativeToGround, , ,B
-92.1206500000974,48.1784000003598,2700,May 1986,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 28935: Airman recalls diverse encounters on excursion into Boundary Waters Canoe Area Wilderness</b><br></br><a hre",1986-05-17 12:00:00,1,RelativeToGround, , ,B
-93.2800800000919,47.3173200001179,2701,July 2009,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 29435: Woman and friend watch a tall animal walk oddly across a mine hill in Calumet</b><br></br><a href=""http://ww",2009-07-11 12:00:00,1,RelativeToGround, , ,B
-93.8188799996122,46.7814899999636,2702,September 1978,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 33137: Husband and wife have bedtime visitors at their window near Emily</b><br></br><a href=""http://www.bfro.net/g",1978-09-01 12:00:00,1,RelativeToGround, , ,B
-92.2895000003247,48.138260000099,2703,August 2011,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 35281: Unknown nighttime visitor at a campsite on Lake Jeannette</b><br></br><a href=""http://www.bfro.net/gdb/class",2011-08-22 12:00:00,1,RelativeToGround, , ,B
-93.7574499996177,47.6588500000275,2704,March 2013,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 40293: Cabin owner discovers possible footprint trail across lake and onto property near Bigfork</b><br></br><a hre",2013-03-03 12:00:00,1,RelativeToGround, , ,B
-94.6851600004337,46.7325199998981,2705,October 1975,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 40316: Memory told of a possible encounter while coon hunting near Houston</b><br></br><a href=""http://www.bfro.net",1975-10-01 12:00:00,1,RelativeToGround, , ,B
-92.2959999997002,48.1315999996404,2706,June 2013,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 42295: Possible encounter makes campers leave Lake Jeanette campground near Orr</b><br></br><a href=""http://www.bfr",2013-06-28 12:00:00,1,RelativeToGround, , ,B
-96.0072999998951,48.8571999997802,2707,April 2013,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 42596: Possible daybreak sighting by a motorist in farm country north of Badger</b><br></br><a href=""http://www.bfr",2013-04-09 12:00:00,1,RelativeToGround, , ,B
-90.0544999995753,46.0619499995929,2708,2013,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 43973: Canoers report a rock throw and possible grunts near Grand Marais</b><br></br><a href=""http://www.bfro.net/g",2013-08-18 12:00:00,1,RelativeToGround, , ,B
-94.4171300004491,47.3997400004008,2709,August 2011,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 44793: US Forest Service employee unnerved by possible vocalizations near Lydick Lake</b><br></br><a href=""http://w",2011-08-11 12:00:00,1,RelativeToGround, , ,B
-95.0502300004142,47.4827099999666,2710,July 2014,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 45911: Family experiences possible activity outside their home near Bemidji</b><br></br><a href=""http://www.bfro.ne",2014-07-15 12:00:00,1,RelativeToGround, , ,B
-92.7535699998556,47.4702500000375,2711,October 2014,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 46817: Hunter scouting locations has a possible encounter near Buhl</b><br></br><a href=""http://www.bfro.net/gdb/cl",2014-10-23 12:00:00,1,RelativeToGround, , ,B
-93.3141300000994,36.6362099995919,2712,1981,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 717: Unusual shadow seen through window near Branson. Large footprints found the next morning</b><br></br><a href=""",1981-08-01 12:00:00,1,RelativeToGround, , ,B
-94.2633000003947,38.7436999999551,2713,1983,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1100: Two fisherman run from a large screaming creature in the woods near Highway 7</b><br></br><a href=""http://www",1983-05-15 12:00:00,1,RelativeToGround, , ,B
-91.6283999996602,38.4410000001499,2714,1954,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1115: Hair raising screams heard in the forest behind a four acre rye field. </b><br></br><a href=""http://www.bfro.",1954-06-30 12:00:00,1,RelativeToGround, , ,B
-93.9173699999256,38.4625300001594,2715,November 1998,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1116: Hunters heard two highpitched screams. </b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classificat",1998-11-20 12:00:00,1,RelativeToGround, , ,B
-91.4190000000499,39.1404999999751,2716,September 1976,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 1132: Witness noticed creature was human shaped. </b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classif",1976-09-01 12:00:00,1,RelativeToGround, , ,B
-90.2487999998201,37.5561999996303,2717,May 1986,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 2451: Three-toed print found while cutting firewood</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#class",1986-05-31 12:00:00,1,RelativeToGround, , ,B
-93.4100000000999,37.5466099998517,2718,July 2001,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 3667: Eerie vocals in the forests of Karlin.</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classificati",2001-07-20 12:00:00,1,RelativeToGround, , ,B
-93.5394999996253,37.7664000001599,2719,April 2000,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 4116: Woman hears nighttime screams near Polk.</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classifica",2000-04-21 12:00:00,1,RelativeToGround, , ,B
-91.0700000000999,39.44500000005,2720,April 1973,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 5059: Family hears strange screams off Highway 54</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classif",1973-04-04 12:00:00,1,RelativeToGround, , ,B
-91.9850000002498,37.2699999999001,2721,October 1990,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 5064: Driver has early morning sighting near bridge over Hog Creek.</b><br></br><a href=""http://www.bfro.net/gdb/cl",1990-10-19 12:00:00,1,RelativeToGround, , ,B
-92.1526999996053,36.7547999996203,2722,October 2002,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 5123: Loud calls, rock/boulder throwing disturbs campers</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#",2004-11-19 12:00:00,1,RelativeToGround, , ,B
-93.5099999999001,36.7299999999001,2723,July 1978,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 6656: Teenagers observe animal hiding behind trees in yard near Cape Fair.</b><br></br><a href=""http://www.bfro.net",2004-11-21 12:00:00,1,RelativeToGround, , ,B
-91.1569000001348,38.1120300002843,2724,June 1982,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 6775: Child has daylight sighting along Meramec River</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#cla",2004-12-05 12:00:00,1,RelativeToGround, , ,B
-90.7212000003797,38.4970999998651,2725,August 2004,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 10445: Motorist has daylight sighting near Eureka</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classif",2004-07-01 12:00:00,1,RelativeToGround, , ,B
-91.4138299999545,37.6316899995938,2726,April 2005,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 11453: Vocalizations and wood knocking in Mark Twain National Forest.</b><br></br><a href=""http://www.bfro.net/gdb/",2005-04-15 12:00:00,1,RelativeToGround, , ,B
-90.5007199997282,38.2171899997188,2727,January Late 1980s,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 11823: ATV'ers have daylight sighting near Hematite.</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#clas",1989-01-14 12:00:00,1,RelativeToGround, , ,B
-94.2860000003997,38.5860000003997,2728,October 1983,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 12054: Teenagers find footprint near Daugherty</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classifica",1983-10-15 12:00:00,1,RelativeToGround, , ,B
-93.2571199997881,36.7141799997073,2729,March 2006,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 14150: Possible mid-day sighting by motorist on Hwy 465 outside Branson</b><br></br><a href=""http://www.bfro.net/gd",2006-03-17 12:00:00,1,RelativeToGround, , ,B
-94.4734500004171,37.1812400004257,2730,1980,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 14467: Pre-dawn road-crossing sighting by motorists outside Oronogo</b><br></br><a href=""http://www.bfro.net/gdb/cl",2008-01-22 12:00:00,1,RelativeToGround, , ,B
-91.3080400002458,37.2305999995904,2731,June 2006,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 15236: Possible vocalizations heard by campers on the Current River</b><br></br><a href=""http://www.bfro.net/gdb/cl",2006-06-18 12:00:00,1,RelativeToGround, , ,B
-90.7000000002997,38.4068500000275,2732,October 2000,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 20677: Resident describes possible vocalizations near Robertsville.</b><br></br><a href=""http://www.bfro.net/gdb/cl",2002-10-09 12:00:00,1,RelativeToGround, , ,B
-91.6471900001184,38.0122299998147,2733,December 1978,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 21660: Woman describes childhood incidents -- possible tracks and vocalization near outside rural home near St.Jame",2007-01-09 12:00:00,1,RelativeToGround, , ,B
-93.7312199996033,37.1920099997617,2734,November 1991,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 24767: Motorist recalls possible early morning sighting north of Mt. Vernon</b><br></br><a href=""http://www.bfro.ne",1991-11-15 12:00:00,1,RelativeToGround, , ,B
-93.1073000002947,36.388100000015,2735,October 2008,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 25026: Possible late night sighting across the road from a house near Kirbyville</b><br></br><a href=""http://www.bf",2009-03-09 12:00:00,1,RelativeToGround, , ,B
-93.638299999845,36.7279000001849,2736,July 2008,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 25874: Possible late night encounter by canoeists on Flat Creek near Piney Creek Wilderness</b><br></br><a href=""ht",2008-07-04 12:00:00,1,RelativeToGround, , ,B
-90.8679199999081,37.6664299999446,2737,September 2009,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 26694: Possible nighttime encounter while camping near Potosi</b><br></br><a href=""http://www.bfro.net/gdb/classify",2009-09-24 12:00:00,1,RelativeToGround, , ,B
-90.735699999955,38.4062999998451,2738,November 2009,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 26919: Early A.M. sighting returning home from family event</b><br></br><a href=""http://www.bfro.net/gdb/classify.a",2009-11-24 12:00:00,1,RelativeToGround, , ,B
-92.3190099996117,39.0881699996458,2739,July 2004-2005,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 27023: Huge animal screams and circles campsite at Finger Lake Park</b><br></br><a href=""http://www.bfro.net/gdb/cl",2004-07-13 12:00:00,1,RelativeToGround, , ,B
-90.2133900000484,36.5786900000435,2740,November 2007,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 27261: Couple witness rocks thrown and possible vocalizations between two animals on either side of a fishing dock",2007-11-18 12:00:00,1,RelativeToGround, , ,B
-92.1425999996902,37.5655999996403,2741,March 1977,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 27341: Childhood memory of a figure filling the window of her home near Evening Shade</b><br></br><a href=""http://w",1977-03-15 12:00:00,1,RelativeToGround, , ,B
-90.5213499996028,37.1884700001904,2742,May 2010,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 27800: Large unknown animal on all fours seen crossing a road near Patterson</b><br></br><a href=""http://www.bfro.n",2010-05-25 12:00:00,1,RelativeToGround, , ,B
-91.0654699998406,38.1146800001819,2743,November 1989,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 30159: Recollection of a possible nighttime encounter on a four-wheeler near Sullivan</b><br></br><a href=""http://w",1989-11-18 12:00:00,1,RelativeToGround, , ,B
-95.3212899998336,37.8322000002299,2744,February 2012,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 33872: Grandmother has a possible night time sighting from her home in the city of Nevada</b><br></br><a href=""http",2012-02-22 12:00:00,1,RelativeToGround, , ,B
-92.2232700002103,37.5098299998547,2745,September 2012,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 36407: Mother <![CDATA[&]]> daughter hear possible vocalizations outside a home near Richland</b><br></br><a href=""",2012-09-04 12:00:00,1,RelativeToGround, , ,B
-94.2907999996203,39.2089400003808,2746,November 2012,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 38339: Possible nighttime activity at a rural home near Rayville</b><br></br><a href=""http://www.bfro.net/gdb/class",2012-11-15 12:00:00,1,RelativeToGround, , ,B
-92.2427999997202,36.4503999996603,2747,November 2007,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 39615: Homeowner awakens to something messing with rabbit cage and sees a tall dark figure near Brixey</b><br></br>",2007-11-15 12:00:00,1,RelativeToGround, , ,B
-94.1085500001823,39.0344499999676,2748,February 2013,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 39835: Man running his coon dogs at night sees a large figure near Grain Valley</b><br></br><a href=""http://www.bfr",2013-02-12 12:00:00,1,RelativeToGround, , ,B
-94.6035899997786,37.8423899997987,2749,October 2012,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 40015: Driver has possible early morning sighting near Fort Scott</b><br></br><a href=""http://www.bfro.net/gdb/clas",2012-10-24 12:00:00,1,RelativeToGround, , ,B
-94.3207900003582,37.9154399996563,2750,September 2012,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 40548: Motorist has a possible sighting on a rainy night near Schell City</b><br></br><a href=""http://www.bfro.net/",2012-09-21 12:00:00,1,RelativeToGround, , ,B
-94.1927000002048,38.5240000001999,2751,May 2013,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 41195: Woman hears possible vocalizations in the James A. Reed Memorial Wildlife Area</b><br></br><a href=""http://w",2013-05-19 12:00:00,1,RelativeToGround, , ,B
-92.5415000003247,37.4504000003598,2752,October 2014,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 46676: Soldier reports possible vocalizations during a morning group run at Fort Leonard Wood </b><br></br><a href=",2014-10-01 12:00:00,1,RelativeToGround, , ,B
-88.7298500003772,30.3834499999176,2753,1973,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 2376: Young couple encounter a rancid smell</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#classificatio",2001-09-08 12:00:00,1,RelativeToGround, , ,B
-89.6918000000699,30.4682500002374,2754,October 1997,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 8429: Afternoon sighting by mother and daughter in Honey Island Swamp</b><br></br><a href=""http://www.bfro.net/gdb/",1997-10-12 12:00:00,1,RelativeToGround, , ,B
-88.6513500001024,32.3125499998827,2755,August 1981,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 13347: Possible daylight sighting by boy near Meridian</b><br></br><a href=""http://www.bfro.net/gdb/classify.asp#cl",1981-08-15 12:00:00,1,RelativeToGround, , ,B
-88.6889300001194,32.0951500000725,2756,October 2010,"<img src=""http://www.bfro.net/images/bfroicon-i.jpg"" vspace=""0"" hspace=""0"" width=""50"" height=""26"" align=""right""></img><b>
          Report 35789: Possible wood knocks heard by a photographer near Quitman</b><br></br><a href=""http://www.bfro.net/gdb/class",2010-10-21 12:00:00,1,RelativeToGround, , ,B
